protein1,protein2,tm_score,sequence_divergence,patristic_distance
P005087007760_Drosophila_novamexicana_part1_of1,P005072008716_Drosophila_elegans_part1_of1,0.87592,0.6942148760330579,2.514488383
P005087007760_Drosophila_novamexicana_part1_of1,P005073012561_Drosophila_erecta_part1_of1,0.86394,0.6942148760330579,2.532577213
P005087007760_Drosophila_novamexicana_part1_of1,P005074010565_Drosophila_eugracilis_part1_of1,0.88325,0.7066115702479339,2.552857951
P005087007760_Drosophila_novamexicana_part1_of1,P005074010571_Drosophila_eugracilis_part1_of1,0.95671,0.16465863453815266,0.29950330399999997
P005087007760_Drosophila_novamexicana_part1_of1,P005075007245_Drosophila_ficusphila_part1_of1,0.9248,0.19277108433734935,0.351478387
P005087007760_Drosophila_novamexicana_part1_of1,P005076010725_Drosophila_grimshawi_part1_of1,0.77681,0.7025862068965517,2.3390691770000003
P005087007760_Drosophila_novamexicana_part1_of1,P005076010744_Drosophila_grimshawi_part1_of1,0.93438,0.12096774193548387,0.131794918
P005087007760_Drosophila_novamexicana_part1_of1,P005076010745_Drosophila_grimshawi_part1_of1,0.88082,0.6846473029045643,2.13097215
P005087007760_Drosophila_novamexicana_part1_of1,P005077009626_Drosophila_guanche_part1_of1,0.89256,0.6983471074380165,2.4407001420000003
P005087007760_Drosophila_novamexicana_part1_of1,P005077011090_Drosophila_guanche_part1_of1,0.86076,0.6983471074380165,2.4407001420000003
P005087007760_Drosophila_novamexicana_part1_of1,P005077011621_Drosophila_guanche_part1_of1,0.91935,0.19678714859437751,0.31332740800000003
P005087007760_Drosophila_novamexicana_part1_of1,P005078005510_Drosophila_hydei_part1_of1,0.88697,0.6748971193415638,2.087648949
P005087007760_Drosophila_novamexicana_part1_of1,P005078006118_Drosophila_hydei_part1_of1,0.90829,0.11199999999999999,0.123576248
P005087007760_Drosophila_novamexicana_part1_of1,P005079010340_Drosophila_innubila_part1_of1,0.8476,0.6721991701244814,2.305693217
P005087007760_Drosophila_novamexicana_part1_of1,P005079011844_Drosophila_innubila_part1_of2,0.93461,0.10756972111553786,0.130372002
P005087007760_Drosophila_novamexicana_part1_of1,P005079011844_Drosophila_innubila_part2_of2,0.84063,0.6666666666666667,2.00798847
P005087007760_Drosophila_novamexicana_part1_of1,P005080010494_Drosophila_ironensis_part1_of1,0.95177,0.16465863453815266,0.32858893899999997
P005087007760_Drosophila_novamexicana_part1_of1,P005080010499_Drosophila_ironensis_part1_of1,0.86339,0.7244444444444444,2.589113568
P005087007760_Drosophila_novamexicana_part1_of1,P005080012110_Drosophila_ironensis_part1_of1,0.87782,0.7012987012987013,2.670467287
P005087007760_Drosophila_novamexicana_part1_of1,P005081003743_Drosophila_kikkawai_part1_of3,0.8911,0.17670682730923692,0.25771698200000004
P005087007760_Drosophila_novamexicana_part1_of1,P005081003743_Drosophila_kikkawai_part2_of3,0.77621,0.6971153846153846,2.7624418200000003
P005087007760_Drosophila_novamexicana_part1_of1,P005081003743_Drosophila_kikkawai_part3_of3,0.86201,0.6970954356846473,2.636151754
P005087007760_Drosophila_novamexicana_part1_of1,P005081004694_Drosophila_kikkawai_part1_of1,0.86963,0.7148760330578512,2.737338103
P005087007760_Drosophila_novamexicana_part1_of1,P005082012188_Drosophila_mauritiana_part1_of1,0.91093,0.17670682730923692,0.316078679
P005087007760_Drosophila_novamexicana_part1_of1,P005082012529_Drosophila_mauritiana_part1_of1,0.8831,0.7024793388429752,2.5184765600000003
P005087007760_Drosophila_novamexicana_part1_of1,P005083008909_Drosophila_melanogaster_part1_of1,0.95105,0.17269076305220887,0.319953822
P005087007760_Drosophila_novamexicana_part1_of1,P005083008910_Drosophila_melanogaster_part1_of1,0.87531,0.6983471074380165,2.516502852
P005087007760_Drosophila_novamexicana_part1_of1,P005084006084_Drosophila_miranda_part1_of1,0.88,0.7107438016528926,2.376535396
P005087007760_Drosophila_novamexicana_part1_of1,P005084006085_Drosophila_miranda_part1_of1,0.91415,0.19678714859437751,0.28218179
P005087007760_Drosophila_novamexicana_part1_of1,P005085005288_Drosophila_mojavensis_part1_of1,0.90017,0.12749003984063745,0.159719901
P005087007760_Drosophila_novamexicana_part1_of1,P005085005289_Drosophila_mojavensis_part1_of1,0.84174,0.6652542372881356,2.057688329
P005087007760_Drosophila_novamexicana_part1_of1,P005086002813_Drosophila_navojoa_part1_of1,0.89781,0.124,0.144815112
P005087007760_Drosophila_novamexicana_part1_of1,P005086003013_Drosophila_navojoa_part1_of1,0.87669,0.6514522821576764,2.020424931
P005087007760_Drosophila_novamexicana_part1_of1,P005087007713_Drosophila_novamexicana_part1_of1,0.87533,0.6804979253112033,2.127617882
P005087007760_Drosophila_novamexicana_part1_of1,P005087007761_Drosophila_novamexicana_part1_of1,0.87345,0.6556016597510373,2.016107063
P005087007760_Drosophila_novamexicana_part1_of1,P005088004783_Drosophila_obscura_part1_of1,0.88618,0.6900826446280992,2.4246861870000003
P005087007760_Drosophila_novamexicana_part1_of1,P005088004859_Drosophila_obscura_part1_of1,0.8575,0.6816326530612244,2.047562778
P005087007760_Drosophila_novamexicana_part1_of1,P005088004876_Drosophila_obscura_part1_of1,0.89793,0.21285140562248994,0.309289229
P005087007760_Drosophila_novamexicana_part1_of1,P005089006354_Drosophila_persimilis_part1_of1,0.88232,0.7107438016528926,2.372582409
P005087007760_Drosophila_novamexicana_part1_of1,P005089006356_Drosophila_persimilis_part1_of1,0.9033,0.19678714859437751,0.28218179
P005087007760_Drosophila_novamexicana_part1_of1,P005091006300_Drosophila_rhopaloa_part1_of1,0.92933,0.1807228915662651,0.340369743
P005087007760_Drosophila_novamexicana_part1_of1,P005092009946_Drosophila_santomea_part1_of1,0.9465,0.18473895582329314,0.343521713
P005087007760_Drosophila_novamexicana_part1_of1,P005092009948_Drosophila_santomea_part1_of1,0.86713,0.6983471074380165,2.526590064
P005087007760_Drosophila_novamexicana_part1_of1,P005093013422_Drosophila_sechellia_part1_of1,0.91997,0.17269076305220887,0.319983486
P005087007760_Drosophila_novamexicana_part1_of1,P005093013423_Drosophila_sechellia_part1_of1,0.87535,0.6983471074380165,2.512611483
P005087007760_Drosophila_novamexicana_part1_of1,P005095004731_Drosophila_setifemur_part1_of1,0.91616,0.19678714859437751,0.34002749200000004
P005087007760_Drosophila_novamexicana_part1_of1,P005095011902_Drosophila_setifemur_part1_of1,0.83007,0.7201834862385321,2.617363406
P005087007760_Drosophila_novamexicana_part1_of1,P005095011903_Drosophila_setifemur_part1_of1,0.86714,0.7071129707112971,2.637026132
P005087007760_Drosophila_novamexicana_part1_of1,P005097008429_Drosophila_subobscura_part1_of2,0.87975,0.6983471074380165,2.397467427
P005087007760_Drosophila_novamexicana_part1_of1,P005097008429_Drosophila_subobscura_part2_of2,0.86821,0.6734693877551021,2.01777288
P005087007760_Drosophila_novamexicana_part1_of1,P005097009271_Drosophila_subobscura_part1_of1,0.91388,0.20481927710843373,0.295140792
P005087007760_Drosophila_novamexicana_part1_of1,P005098006594_Drosophila_subpulchrella_part1_of2,0.93496,0.1807228915662651,0.33574040299999997
P005087007760_Drosophila_novamexicana_part1_of1,P005098006594_Drosophila_subpulchrella_part2_of2,0.8782,0.7024793388429752,2.509478927
P005087007760_Drosophila_novamexicana_part1_of1,P005099002466_Drosophila_suzukii_part1_of1,0.87435,0.7107438016528926,2.5167872790000003
P005087007760_Drosophila_novamexicana_part1_of1,P005099007453_Drosophila_suzukii_part1_of1,0.9162,0.19277108433734935,0.35605018099999997
P005087007760_Drosophila_novamexicana_part1_of1,P005100011380_Drosophila_takahashii_part1_of2,0.90031,0.19277108433734935,0.347494573
P005087007760_Drosophila_novamexicana_part1_of1,P005100011380_Drosophila_takahashii_part2_of2,0.89021,0.6983471074380165,2.514633215
P005087007760_Drosophila_novamexicana_part1_of1,P005101009090_Drosophila_teissieri_part1_of1,0.94404,0.17670682730923692,0.331800671
P005087007760_Drosophila_novamexicana_part1_of1,P005101009092_Drosophila_teissieri_part1_of1,0.87039,0.6942148760330579,2.5147507620000003
P005087007760_Drosophila_novamexicana_part1_of1,P005102009205_Drosophila_virilis_part1_of1,0.92386,0.0,0.0
P005087007760_Drosophila_novamexicana_part1_of1,P005102009206_Drosophila_virilis_part1_of1,0.87804,0.6639004149377593,2.042843021
P005087007760_Drosophila_novamexicana_part1_of1,P005103011421_Drosophila_willistoni_part1_of1,0.88724,0.6666666666666667,2.238253626
P005087007760_Drosophila_novamexicana_part1_of1,P005103011422_Drosophila_willistoni_part1_of1,0.93185,0.1325301204819277,0.19010889800000003
P005087007760_Drosophila_novamexicana_part1_of1,Q9VBV3_Drosophila_melanogasterREF_part1_of1,0.87757,0.6983471074380165,2.516502852
P005087007761_Drosophila_novamexicana_part1_of1,B4KE22_Drosophila_mojavensisREF_part1_of1,0.89881,0.7714285714285715,2.752554811
P005087007761_Drosophila_novamexicana_part1_of1,P005064008787_Drosophila_albomicans_part1_of2,0.93717,0.2682926829268293,0.396426095
P005087007761_Drosophila_novamexicana_part1_of1,P005064008787_Drosophila_albomicans_part2_of2,0.91666,0.4552845528455285,0.850171284
P005087007761_Drosophila_novamexicana_part1_of1,P005064013138_Drosophila_albomicans_part1_of1,0.87945,0.6556016597510373,1.996164963
P005087007761_Drosophila_novamexicana_part1_of1,P005065001328_Drosophila_ananassae_part1_of2,0.91424,0.46341463414634143,0.9449073910000001
P005087007761_Drosophila_novamexicana_part1_of1,P005065001328_Drosophila_ananassae_part2_of2,0.89954,0.6626016260162602,1.8702361819999997
P005087007761_Drosophila_novamexicana_part1_of1,P005065003751_Drosophila_ananassae_part1_of1,0.88898,0.6694214876033058,1.958201059
P005087007761_Drosophila_novamexicana_part1_of1,P005066011807_Drosophila_arizonae_part1_of2,0.89182,0.6721991701244814,2.0668397880000002
P005087007761_Drosophila_novamexicana_part1_of1,P005066011807_Drosophila_arizonae_part2_of2,0.87194,0.21212121212121215,0.268083177
P005087007761_Drosophila_novamexicana_part1_of1,P005067004171_Drosophila_biarmipes_part1_of1,0.88806,0.6652892561983471,1.982317004
P005087007761_Drosophila_novamexicana_part1_of1,P005067004172_Drosophila_biarmipes_part1_of1,0.92413,0.4512195121951219,1.044632315
P005087007761_Drosophila_novamexicana_part1_of1,P005068011778_Drosophila_bipectinata_part1_of2,0.87294,0.6570247933884297,1.950858209
P005087007761_Drosophila_novamexicana_part1_of1,P005068011778_Drosophila_bipectinata_part2_of2,0.90207,0.46341463414634143,0.9796363050000001
P005087007761_Drosophila_novamexicana_part1_of1,P005070006661_Drosophila_bunnanda_part1_of1,0.89029,0.4642857142857143,1.13231209
P005087007761_Drosophila_novamexicana_part1_of1,P005070006662_Drosophila_bunnanda_part1_of1,0.89755,0.6487603305785123,1.891096549
P005087007761_Drosophila_novamexicana_part1_of1,P005071004180_Drosophila_busckii_part1_of1,0.85584,0.6607142857142857,1.953973326
P005087007761_Drosophila_novamexicana_part1_of1,P005071007432_Drosophila_busckii_part1_of1,0.89661,0.2977777777777778,0.47882960099999994
P005087007761_Drosophila_novamexicana_part1_of1,P005072008715_Drosophila_elegans_part1_of1,0.88956,0.6694214876033058,1.961569509
P005087007761_Drosophila_novamexicana_part1_of1,P005072008716_Drosophila_elegans_part1_of1,0.93508,0.45934959349593496,0.9785903039999999
P005087007761_Drosophila_novamexicana_part1_of1,P005073012561_Drosophila_erecta_part1_of1,0.89603,0.4390243902439024,0.9966791340000001
P005087007761_Drosophila_novamexicana_part1_of1,P005074010565_Drosophila_eugracilis_part1_of1,0.96502,0.44715447154471544,1.016959872
P005087007761_Drosophila_novamexicana_part1_of1,P005074010571_Drosophila_eugracilis_part1_of1,0.89049,0.6694214876033058,1.935540557
P005087007761_Drosophila_novamexicana_part1_of1,P005075007245_Drosophila_ficusphila_part1_of1,0.8611,0.6735537190082644,1.98751564
P005087007761_Drosophila_novamexicana_part1_of1,P005076010725_Drosophila_grimshawi_part1_of1,0.80337,0.3924050632911392,0.803171098
P005087007761_Drosophila_novamexicana_part1_of1,P005076010744_Drosophila_grimshawi_part1_of1,0.87195,0.6680497925311204,2.066412477
P005087007761_Drosophila_novamexicana_part1_of1,P005076010745_Drosophila_grimshawi_part1_of1,0.93569,0.35365853658536583,0.595074071
P005087007761_Drosophila_novamexicana_part1_of1,P005077009626_Drosophila_guanche_part1_of1,0.92966,0.3902439024390244,0.904802063
P005087007761_Drosophila_novamexicana_part1_of1,P005077011090_Drosophila_guanche_part1_of1,0.89848,0.3902439024390244,0.904802063
P005087007761_Drosophila_novamexicana_part1_of1,P005077011621_Drosophila_guanche_part1_of1,0.86914,0.6528925619834711,1.871473887
P005087007761_Drosophila_novamexicana_part1_of1,P005078005510_Drosophila_hydei_part1_of1,0.9364,0.23170731707317072,0.34682366200000003
P005087007761_Drosophila_novamexicana_part1_of1,P005078006118_Drosophila_hydei_part1_of1,0.8753,0.6804979253112033,2.0365443770000002
P005087007761_Drosophila_novamexicana_part1_of1,P005079010340_Drosophila_innubila_part1_of1,0.93122,0.47560975609756095,0.9337473119999999
P005087007761_Drosophila_novamexicana_part1_of1,P005079011844_Drosophila_innubila_part1_of2,0.90225,0.6639004149377593,1.9930667690000001
P005087007761_Drosophila_novamexicana_part1_of1,P005079011844_Drosophila_innubila_part2_of2,0.89752,0.22807017543859653,0.386296289
P005087007761_Drosophila_novamexicana_part1_of1,P005080010494_Drosophila_ironensis_part1_of1,0.89584,0.6694214876033058,1.964626192
P005087007761_Drosophila_novamexicana_part1_of1,P005080010499_Drosophila_ironensis_part1_of1,0.89618,0.4732142857142857,1.053215489
P005087007761_Drosophila_novamexicana_part1_of1,P005080012110_Drosophila_ironensis_part1_of1,0.90858,0.4478260869565217,1.134569208
P005087007761_Drosophila_novamexicana_part1_of1,P005081003743_Drosophila_kikkawai_part1_of3,0.88551,0.6528925619834711,1.8937542349999998
P005087007761_Drosophila_novamexicana_part1_of1,P005081003743_Drosophila_kikkawai_part2_of3,0.81469,0.5240384615384616,1.226543741
P005087007761_Drosophila_novamexicana_part1_of1,P005081003743_Drosophila_kikkawai_part3_of3,0.89522,0.4775510204081632,1.100253675
P005087007761_Drosophila_novamexicana_part1_of1,P005081004694_Drosophila_kikkawai_part1_of1,0.90419,0.5224489795918368,1.201440024
P005087007761_Drosophila_novamexicana_part1_of1,P005082012188_Drosophila_mauritiana_part1_of1,0.88348,0.6652892561983471,1.9521159319999999
P005087007761_Drosophila_novamexicana_part1_of1,P005082012529_Drosophila_mauritiana_part1_of1,0.91944,0.4349593495934959,0.982578481
P005087007761_Drosophila_novamexicana_part1_of1,P005083008909_Drosophila_melanogaster_part1_of1,0.88996,0.6694214876033058,1.955991075
P005087007761_Drosophila_novamexicana_part1_of1,P005083008910_Drosophila_melanogaster_part1_of1,0.93017,0.4349593495934959,0.980604773
P005087007761_Drosophila_novamexicana_part1_of1,P005084006084_Drosophila_miranda_part1_of1,0.98615,0.4065040650406504,0.8406373170000001
P005087007761_Drosophila_novamexicana_part1_of1,P005084006085_Drosophila_miranda_part1_of1,0.91749,0.6528925619834711,1.840328269
P005087007761_Drosophila_novamexicana_part1_of1,P005085005288_Drosophila_mojavensis_part1_of1,0.87147,0.6680497925311204,2.07268803
P005087007761_Drosophila_novamexicana_part1_of1,P005085005289_Drosophila_mojavensis_part1_of1,0.90976,0.23236514522821572,0.316863042
P005087007761_Drosophila_novamexicana_part1_of1,P005086002813_Drosophila_navojoa_part1_of1,0.88092,0.6680497925311204,2.057783241
P005087007761_Drosophila_novamexicana_part1_of1,P005086003013_Drosophila_navojoa_part1_of1,0.94625,0.21544715447154472,0.27959964400000004
P005087007761_Drosophila_novamexicana_part1_of1,P005087007713_Drosophila_novamexicana_part1_of1,0.96949,0.2479674796747967,0.317759183
P005087007761_Drosophila_novamexicana_part1_of1,P005087007760_Drosophila_novamexicana_part1_of1,0.89047,0.6556016597510373,2.016107063
P005087007761_Drosophila_novamexicana_part1_of1,P005088004783_Drosophila_obscura_part1_of1,0.94186,0.4065040650406504,0.888788108
P005087007761_Drosophila_novamexicana_part1_of1,P005088004859_Drosophila_obscura_part1_of1,0.89585,0.6598360655737705,1.800493683
P005087007761_Drosophila_novamexicana_part1_of1,P005088004876_Drosophila_obscura_part1_of1,0.88714,0.6528925619834711,1.8674357080000001
P005087007761_Drosophila_novamexicana_part1_of1,P005089006354_Drosophila_persimilis_part1_of1,0.9402,0.4065040650406504,0.83668433
P005087007761_Drosophila_novamexicana_part1_of1,P005089006356_Drosophila_persimilis_part1_of1,0.88332,0.6528925619834711,1.840328269
P005087007761_Drosophila_novamexicana_part1_of1,P005091006300_Drosophila_rhopaloa_part1_of1,0.86829,0.6570247933884297,1.976406996
P005087007761_Drosophila_novamexicana_part1_of1,P005092009946_Drosophila_santomea_part1_of1,0.89055,0.6652892561983471,1.979558966
P005087007761_Drosophila_novamexicana_part1_of1,P005092009948_Drosophila_santomea_part1_of1,0.93202,0.426829268292683,0.990691985
P005087007761_Drosophila_novamexicana_part1_of1,P005093013422_Drosophila_sechellia_part1_of1,0.86217,0.6652892561983471,1.956020739
P005087007761_Drosophila_novamexicana_part1_of1,P005093013423_Drosophila_sechellia_part1_of1,0.92673,0.4349593495934959,0.9767134040000001
P005087007761_Drosophila_novamexicana_part1_of1,P005095004731_Drosophila_setifemur_part1_of1,0.91,0.6625514403292181,1.976064745
P005087007761_Drosophila_novamexicana_part1_of1,P005095011902_Drosophila_setifemur_part1_of1,0.854,0.463302752293578,1.081465327
P005087007761_Drosophila_novamexicana_part1_of1,P005095011903_Drosophila_setifemur_part1_of1,0.89792,0.49382716049382713,1.101128053
P005087007761_Drosophila_novamexicana_part1_of1,P005097008429_Drosophila_subobscura_part1_of2,0.96128,0.3943089430894309,0.861569348
P005087007761_Drosophila_novamexicana_part1_of1,P005097008429_Drosophila_subobscura_part2_of2,0.91289,0.6352459016393442,1.7707037849999998
P005087007761_Drosophila_novamexicana_part1_of1,P005097009271_Drosophila_subobscura_part1_of1,0.91572,0.6487603305785123,1.8532872710000001
P005087007761_Drosophila_novamexicana_part1_of1,P005098006594_Drosophila_subpulchrella_part1_of2,0.89,0.6666666666666667,1.971777656
P005087007761_Drosophila_novamexicana_part1_of1,P005098006594_Drosophila_subpulchrella_part2_of2,0.93265,0.44715447154471544,0.9735808480000001
